-0.84444,0.76667
-0.84444,0.76667
-0.93333,0.83333
-0.84444,1.0556
-0.86667,0.94444
-0.95556,0.97778
-1.0667,1.0111
-1.0111,1.1333
-0.98889,1.1222
-0.55556,1.0556
-0.77778,1.1667
-0.95556,1.2222
-0.93333,1.0111
-0.68889,0.9
-1.0444,1
-0.95556,1.3556
-1.1333,0.94444
-0.98889,0.66667
-1.0333,0.9
-1,1.0333
-0.96667,0.98889
-0.83333,1.0556
-0.75556,0.87778
-0.52222,0.94444
-0.77778,0.81111
-0.7,0.83333
-0.77778,0.76667
-0.71111,0.46667
-0.78889,0.74444
-1.0667,0.62222
-0.98889,0.9
-0.68889,0.97778
-0.65556,0.93333
-1.0333,0.78889
-1.2778,0.78889
-1.0333,0.72222
-1.1444,0.44444
-1.1111,0.6
-0.92222,0.53333
-0.88889,0.76667
-0.91111,0.41111
-0.92222,0.56667
-1,0.71111
-0.84444,0.55556
-0.95556,0.58889
-0.95556,0.68889
-0.82222,0.35556
-0.66667,0.78889
-0.8,0.98889
-0.93333,0.83333
-0.57778,0.65556
-0.86667,0.61111
-0.62222,0.63333
-0.64444,0.56667
-0.56667,0.37778
-0.58889,0.52222
-0.67778,0.61111
-0.78889,0.22222
-0.62222,0.82222
-0.65556,0.41111
-0.72222,0.67778
-0.45556,0.3
-0.84444,0.48889
-0.54444,0.42222
-0.46667,0.56667
-0.52222,0.32222
-0.74444,0.15556
-0.78889,0.1
-0.96667,0.24444
-0.72222,0.61111
-0.71111,0.53333
-0.55556,0.42222
-0.71111,0.22222
-0.61111,0.4
-0.8,0.25556
-0.7,0.38889
-0.38889,0.27778
-0.77778,0.26667
-0.62222,0.25556
-0.75556,0.35556
-0.65556,0.41111
-0.58889,0.25556
-0.53333,0.34444
-0.68889,0.32222
-0.74444,0.26667
-0.73333,0.33333
-0.72222,0.11111
-0.7,-0.077778
-0.33333,0.1
-0.22222,0.033333
-0.48889,0.24444
-0.54444,0.57778
-0.42222,0.46667
-0.6,0.36667
-0.45556,0.48889
-0.63333,0.47778
-0.6,0.27778
-0.51111,0.25556
-0.56667,0.022222
-0.31111,0.23333
-0.23333,0.088889
-0.65556,0.1
-0.73333,0.022222
-0.82222,0.21111
-0.56667,0.21111
-0.43333,0.25556
-0.58889,0.12222
-0.73333,0.35556
-0.48889,0.25556
-0.64444,0.34444
-0.63333,0.36667
-0.63333,0.14444
-0.56667,0.35556
-0.61111,0.38889
-0.48889,0.41111
-0.28889,0.38889
-0.66667,0.033333
-0.35556,0.17778
-0.61111,0.2
-0.44444,0.3
-0.45556,0.35556
-0.45556,0.6
-0.4,0.74444
-0.27778,0.15556
-0.42222,0.34444
-0.45556,0.24444
-0.48889,0.37778
-0.66667,0.48889
-0.51111,0.1
-0.74444,0.24444
-0.76667,0.43333
-0.55556,0.27778
-0.53333,0.17778
-0.74444,0.1
-0.6,0.3
-0.8,0.13333
-0.52222,0.23333
-0.46667,0.43333
-0.43333,4.4409e-16
-0.42222,0.5
-0.45556,0.58889
-0.34444,0.4
-0.77778,0.12222
-0.65556,0.23333
-0.53333,0.055556
-0.52222,-0.011111
-0.63333,0.044444
-0.7,0.25556
-0.71111,0.16667
-0.57778,0.23333
-0.62222,-0.2
-0.65556,-0.066667
-0.55556,-0.022222
-0.42222,-0.022222
-0.51111,0.044444
-0.54444,0.077778
-0.46667,0.17778
-0.68889,0.13333
-0.5,0.022222
-0.4,-0.066667
-0.58889,0.16667
-0.53333,-0.066667
-0.67778,0.11111
-0.46667,0.12222
-0.48889,0.077778
-0.36667,0.1
-0.57778,0.1
-0.44444,0.066667
-0.41111,-0.088889
-0.57778,0.15556
-0.68889,0.16667
-0.71111,0.23333
-0.5,-0.033333
-0.44444,0.066667
-0.37778,0.077778
-0.16667,0.022222
-0.23333,0.1
-0.42222,0.3
-0.35556,0.33333
-0.31111,0.22222
-0.27778,0.37778
-0.53333,0.11111
-0.25556,0.12222
-0.45556,0.16667
-0.42222,-0.044444
-0.26667,0.11111
-0.56667,0.2
-0.47778,0.33333
-0.35556,-0.022222
-0.53333,0.17778
-0.55556,0.011111
-0.52222,0.16667
-0.36667,4.4409e-16
-0.65556,0.14444
-0.48889,-0.055556
-0.68889,0.033333
-0.57778,0.24444
-0.51111,-0.18889
-0.38889,-0.17778
-0.75556,-0.077778
-0.53333,-0.15556
-0.56667,-0.26667
-0.62222,-0.24444
-0.71111,-0.15556
-0.64444,-0.31111
-0.37778,-0.22222
-0.38889,-0.23333
-0.4,-0.21111
-0.43333,-0.12222
-0.14444,-0.36667
-0.5,0.033333
-0.38889,-0.066667
-0.25556,-0.33333
-0.23333,-0.16667
-0.31111,-0.044444
-0.53333,0.066667
-0.45556,0.066667
-0.68889,0.18889
-0.55556,0.26667
-0.34444,0.088889
-0.36667,0.16667
-0.43333,0.011111
-0.37778,0.022222
-0.44444,0.1
-0.58889,0.24444
-0.57778,0.31111
-0.52222,0.033333
-0.55556,0.24444
-0.44444,0.21111
-0.4,0.066667
-0.35556,0.12222
-0.36667,0.21111
-0.27778,0.12222
-0.4,0.26667
-0.34444,0.066667
-0.42222,-0.011111
-0.43333,0.077778
-0.35556,0.16667
-0.4,0.13333
-0.33333,0.066667
-0.46667,0.044444
-0.33333,0.022222
-0.48889,-0.055556
-0.52222,-0.088889
-0.43333,-0.044444
-0.37778,-0.1
-0.4,0.16667
-0.62222,0.088889
-0.47778,0.16667
-0.41111,-0.2
-0.58889,-0.22222
-0.4,-0.14444
-0.46667,-0.18889
-0.54444,-0.34444
-0.54444,-0.077778
-0.46667,-0.28889
-0.64444,-0.32222
-0.54444,0.088889
-0.4,-0.35556
-0.52222,-0.011111
-0.41111,0.066667
-0.48889,0.11111
-0.5,-0.13333
-0.27778,-0.12222
-0.14444,-0.066667
-0.24444,-0.14444
-0.31111,-0.011111
-0.27778,-0.24444
-0.55556,-0.044444
-0.33333,-0.16667
-0.47778,-0.2
-0.31111,-0.24444
-0.22222,-0.16667
-0.28889,-0.21111
-0.38889,-0.46667
-0.46667,-0.34444
-0.25556,-0.21111
-0.27778,-0.48889
-0.46667,-0.15556
-0.43333,-0.16667
-0.46667,-0.33333
-0.71111,-0.34444
-0.52222,-0.13333
-0.61111,-0.28889
-0.55556,-0.022222
